prod_ai,trade_name,nda_num
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,86874
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,86875
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,87977
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,87978
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83087
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83087
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,84506
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,86543
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,86544
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83634
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83061
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83061
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,89101
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,88880
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,85156
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,85150
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83027
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83027
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,80635
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,89488
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,89489
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,89040
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,89041
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,85874
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,85874
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,80596
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,80592
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,88034
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,87630
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,80728
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83797
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,85138
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83797
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,85083
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,83441
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,80800
ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,DIPHENOXYLATE HYDROCHLORIDE W/ ATROPINE SULFATE,86440
PHENYTOIN SODIUM,DIPHENYLAN SODIUM,80857
PHENYTOIN SODIUM,DIPHENYLAN SODIUM,80857
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,71190
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,71191
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70186
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70187
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70173
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70173
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70138
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70139
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70470
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70471
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70351
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70352
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70940
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70941
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70101
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70102
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70240
DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,70241
DOFETILIDE,DOFETILDE,210740
DOFETILIDE,DOFETILDE,210740
DOFETILIDE,DOFETILDE,210740
DOFETILIDE,DOFETILIDE,213338
DOFETILIDE,DOFETILIDE,213338
DOFETILIDE,DOFETILIDE,213338
DOFETILIDE,DOFETILIDE,208625
DOFETILIDE,DOFETILIDE,208625
DOFETILIDE,DOFETILIDE,208625
DOFETILIDE,DOFETILIDE,207058
DOFETILIDE,DOFETILIDE,207058
DOFETILIDE,DOFETILIDE,207058
DOFETILIDE,DOFETILIDE,213220
DOFETILIDE,DOFETILIDE,213220
DOFETILIDE,DOFETILIDE,213220
DOFETILIDE,DOFETILIDE,208519
DOFETILIDE,DOFETILIDE,208519
DOFETILIDE,DOFETILIDE,208519
DOFETILIDE,DOFETILIDE,211223
DOFETILIDE,DOFETILIDE,211223
DOFETILIDE,DOFETILIDE,211223
DOFETILIDE,DOFETILIDE,212410
DOFETILIDE,DOFETILIDE,212410
DOFETILIDE,DOFETILIDE,212410
DOFETILIDE,DOFETILIDE,207746
DOFETILIDE,DOFETILIDE,207746
DOFETILIDE,DOFETILIDE,207746
DOFETILIDE,DOFETILIDE,210466
DOFETILIDE,DOFETILIDE,210466
DOFETILIDE,DOFETILIDE,210466
PROPOXYPHENE HYDROCHLORIDE,DOLENE,80530
LEVODOPA,DOPAR,16913
LEVODOPA,DOPAR,16913
LEVODOPA,DOPAR,16913
GLUTETHIMIDE,DORIDEN,9519
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212624
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212624
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212624
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212624
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212624
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,207482
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,207482
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,207482
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,207482
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,207482
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,211603
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,211603
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,211603
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,211603
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,211603
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213474
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213474
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213474
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213474
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213474
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71685
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71686
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71673
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71674
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71675
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71676
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,210675
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,210675
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,210675
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212997
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212997
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212997
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212997
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,212997
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70791
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70791
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70791
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70791
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70791
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,16987
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,16987
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,16987
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,16987
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,16987
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,16987
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71422
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71422
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71422
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71422
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71422
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71422
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,73054
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,72109
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,73055
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,72386
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,72110
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,72387
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70972
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70973
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70931
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70932
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,72375
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,72376
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71487
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70827
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70828
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70825
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71562
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71502
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71653
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71654
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71521
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213063
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213063
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213063
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213063
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,213063
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,210268
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,210268
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,210268
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,210268
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,210268
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70952
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71485
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,72985
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70953
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71486
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,72986
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70954
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71238
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71326
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71763
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,70955
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71239
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,71764
DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,72987
DOXERCALCIFEROL,DOXERCALCIFEROL,205360
DOXERCALCIFEROL,DOXERCALCIFEROL,205360
DOXERCALCIFEROL,DOXERCALCIFEROL,205360
DOXERCALCIFEROL,DOXERCALCIFEROL,91433
DOXERCALCIFEROL,DOXERCALCIFEROL,91433
DOXERCALCIFEROL,DOXERCALCIFEROL,91433
DOXERCALCIFEROL,DOXERCALCIFEROL,201518
DOXERCALCIFEROL,DOXERCALCIFEROL,201518
DOXERCALCIFEROL,DOXERCALCIFEROL,201518
DOXYCYCLINE HYCLATE,DOXY-LEMMON,62497
DOXYCYCLINE HYCLATE,DOXY-LEMMON,62497
DOXYCYCLINE,DOXYCYCLINE,209165
DOXYCYCLINE,DOXYCYCLINE,209165
DOXYCYCLINE,DOXYCYCLINE,204446
DOXYCYCLINE,DOXYCYCLINE,204446
DOXYCYCLINE,DOXYCYCLINE,204446
DOXYCYCLINE,DOXYCYCLINE,200065
DOXYCYCLINE,DOXYCYCLINE,204234
DOXYCYCLINE,DOXYCYCLINE,204234
DOXYCYCLINE,DOXYCYCLINE,204234
DOXYCYCLINE,DOXYCYCLINE,209396
DOXYCYCLINE,DOXYCYCLINE,209396
DOXYCYCLINE,DOXYCYCLINE,209396
DOXYCYCLINE,DOXYCYCLINE,208942
DOXYCYCLINE,DOXYCYCLINE,208942
DOXYCYCLINE,DOXYCYCLINE,208942
DOXYCYCLINE,DOXYCYCLINE,202778
DOXYCYCLINE,DOXYCYCLINE,65055
DOXYCYCLINE,DOXYCYCLINE,65055
DOXYCYCLINE,DOXYCYCLINE,65055
DOXYCYCLINE,DOXYCYCLINE,65055
DOXYCYCLINE,DOXYCYCLINE,65032
DOXYCYCLINE,DOXYCYCLINE,65032
DOXYCYCLINE,DOXYCYCLINE,65053
DOXYCYCLINE,DOXYCYCLINE,65053
DOXYCYCLINE,DOXYCYCLINE,65053
DOXYCYCLINE,DOXYCYCLINE,65041
DOXYCYCLINE,DOXYCYCLINE,65041
DOXYCYCLINE,DOXYCYCLINE,205115
DOXYCYCLINE,DOXYCYCLINE,205115
DOXYCYCLINE,DOXYCYCLINE,205115
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62031
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62031
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,211012
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,211012
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,210527
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,210527
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,207289
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,209402
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62500
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62500
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62119
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62119
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62463
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62463
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,65103
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62396
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62396
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62763
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62763
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62418
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62418
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62337
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62337
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,209393
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,209393
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62434
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62442
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62631
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62631
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62479
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62479
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62676
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62676
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62469
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62469
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62594
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62594
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,61717
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62142
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,61717
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,62142
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,212610
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,212610
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,207774
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,207774
ERGOCALCIFEROL,DRISDOL,3444
DRONABINOL,DRONABINOL,79217
DRONABINOL,DRONABINOL,79217
DRONABINOL,DRONABINOL,79217
DRONABINOL,DRONABINOL,207421
DRONABINOL,DRONABINOL,207421
DRONABINOL,DRONABINOL,207421
DRONABINOL,DRONABINOL,78501
DRONABINOL,DRONABINOL,78501
DRONABINOL,DRONABINOL,78501
DRONABINOL,DRONABINOL,201463
DRONABINOL,DRONABINOL,201463
DRONABINOL,DRONABINOL,201463
DRONABINOL,DRONABINOL,78292
DRONABINOL,DRONABINOL,78292
DRONABINOL,DRONABINOL,78292
HYDROXYUREA,DROXIA,16295
HYDROXYUREA,DROXIA,16295
HYDROXYUREA,DROXIA,16295
CEFADROXIL/CEFADROXIL HEMIHYDRATE,DURICEF,50512
CEFADROXIL/CEFADROXIL HEMIHYDRATE,DURICEF,50512
DUTASTERIDE,DUTASTERIDE,206373
DUTASTERIDE,DUTASTERIDE,202808
DUTASTERIDE,DUTASTERIDE,203118
DUTASTERIDE,DUTASTERIDE,204292
DUTASTERIDE,DUTASTERIDE,206574
DUTASTERIDE,DUTASTERIDE,202660
DUTASTERIDE,DUTASTERIDE,90095
DUTASTERIDE,DUTASTERIDE,200899
DUTASTERIDE,DUTASTERIDE,204705
DUTASTERIDE,DUTASTERIDE,204373
DUTASTERIDE,DUTASTERIDE,207935
DUTASTERIDE,DUTASTERIDE,202204
DUTASTERIDE,DUTASTERIDE,209909
DUTASTERIDE,DUTASTERIDE,204376
DUTASTERIDE,DUTASTERIDE,203241
DUTASTERIDE,DUTASTERIDE,202530
DUTASTERIDE,DUTASTERIDE,204262
DUTASTERIDE,DUTASTERIDE,208227
DUTASTERIDE,DUTASTERIDE,202421
DUTASTERIDE; TAMSULOSIN HYDROCHLORIDE,DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE,202975
DUTASTERIDE; TAMSULOSIN HYDROCHLORIDE,DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE,202509
DUTASTERIDE; TAMSULOSIN HYDROCHLORIDE,DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE,207769
HYDROCHLOROTHIAZIDE; TRIAMTERENE,DYAZIDE,16042
HYDROCHLOROTHIAZIDE; TRIAMTERENE,DYAZIDE,16042
DICLOXACILLIN SODIUM,DYCILL,60254
DICLOXACILLIN SODIUM,DYCILL,62238
DICLOXACILLIN SODIUM,DYCILL,60254
DICLOXACILLIN SODIUM,DYCILL,62238
MINOCYCLINE HYDROCHLORIDE,DYNACIN,63067
MINOCYCLINE HYDROCHLORIDE,DYNACIN,63067
MINOCYCLINE HYDROCHLORIDE,DYNACIN,63067
ISRADIPINE,DYNACIRC,19546
ISRADIPINE,DYNACIRC,19546
TRIAMTERENE,DYRENIUM,13174
TRIAMTERENE,DYRENIUM,13174
EFAVIRENZ,EFAVIRENZ,78064
EFAVIRENZ,EFAVIRENZ,78064
EFAVIRENZ,EFAVIRENZ,78064
SELEGILINE HYDROCHLORIDE,ELDEPRYL,20647
THEOPHYLLINE,ELIXOPHYLLIN,85545
THEOPHYLLINE,ELIXOPHYLLIN,83921
PENTOSAN POLYSULFATE SODIUM,ELMIRON,20193
ESTRAMUSTINE PHOSPHATE SODIUM,EMCYT,18045
APREPITANT,EMEND,21549
APREPITANT,EMEND,21549
APREPITANT,EMEND,21549
EMTRICITABINE,EMTRICITABINE,91168
EMTRICITABINE,EMTRIVA,21500
ALVIMOPAN,ENTEREG,21775
BUDESONIDE,ENTOCORT EC,21324
OMEGA-3-CARBOXYLIC ACIDS,EPANOVA,205060
MEPROBAMATE,EQUANIL,12455
ERGOCALCIFEROL,ERGOCALCIFEROL,40833
ERGOCALCIFEROL,ERGOCALCIFEROL,204276
ERGOCALCIFEROL,ERGOCALCIFEROL,91004
ERGOCALCIFEROL,ERGOCALCIFEROL,90455
ERGOCALCIFEROL,ERGOCALCIFEROL,40865
VISMODEGIB,ERIVEDGE,203388
ERYTHROMYCIN ESTOLATE,ERYTHROMYCIN ESTOLATE,62162
ERYTHROMYCIN ESTOLATE,ERYTHROMYCIN ESTOLATE,62162
ERYTHROMYCIN ESTOLATE,ERYTHROMYCIN ESTOLATE,62237
ERYTHROMYCIN ESTOLATE,ERYTHROMYCIN ESTOLATE,62087
PIRFENIDONE,ESBRIET,22535
ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,77660
ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,77660
ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,77660
ACETAMINOPHEN; BUTALBITAL; CAFFEINE,ESGIC-PLUS,40085
LITHIUM CARBONATE,ESKALITH,16860
ETHCHLORVYNOL,ETHCHLORVYNOL,84463
ETHCHLORVYNOL,ETHCHLORVYNOL,84463
ETHCHLORVYNOL,ETHCHLORVYNOL,84463
ETHCHLORVYNOL,ETHCHLORVYNOL,84463
ETHOSUXIMIDE,ETHOSUXIMIDE,40686
ETHOSUXIMIDE,ETHOSUXIMIDE,40430
ETHOSUXIMIDE,ETHOSUXIMIDE,200892
ETHOSUXIMIDE,ETHOSUXIMIDE,210654
ETHOSUXIMIDE,ETHOSUXIMIDE,211928
ETODOLAC,ETODOLAC,74840
ETODOLAC,ETODOLAC,74844
ETODOLAC,ETODOLAC,74899
ETODOLAC,ETODOLAC,75126
ETODOLAC,ETODOLAC,74840
ETODOLAC,ETODOLAC,74844
ETODOLAC,ETODOLAC,74899
ETODOLAC,ETODOLAC,75126
ETODOLAC,ETODOLAC,75419
ETODOLAC,ETODOLAC,75419
ETODOLAC,ETODOLAC,74929
ETODOLAC,ETODOLAC,74842
ETODOLAC,ETODOLAC,74842
ETODOLAC,ETODOLAC,74932
ETODOLAC,ETODOLAC,75071
ETODOLAC,ETODOLAC,74932
ETODOLAC,ETODOLAC,75071
ETODOLAC,ETODOLAC,74942
ETODOLAC,ETODOLAC,74942
ETODOLAC,ETODOLAC,75078
ETODOLAC,ETODOLAC,75078
ETOPOSIDE,ETOPOSIDE,75635
FLUTAMIDE,EULEXIN,18554
CEVIMELINE HYDROCHLORIDE,EVOXAC,20989
RIVASTIGMINE TARTRATE,EXELON,20823
RIVASTIGMINE TARTRATE,EXELON,20823
RIVASTIGMINE TARTRATE,EXELON,20823
RIVASTIGMINE TARTRATE,EXELON,20823
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,40765
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,40435
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,89441
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,211633
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,40298
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,40731
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,40731
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,40621
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,40684
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,40759
PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,40732
ROSUVASTATIN CALCIUM,EZALLOR SPRINKLE,208647
ROSUVASTATIN CALCIUM,EZALLOR SPRINKLE,208647
ROSUVASTATIN CALCIUM,EZALLOR SPRINKLE,208647
ROSUVASTATIN CALCIUM,EZALLOR SPRINKLE,208647
PANOBINOSTAT LACTATE,FARYDAK,205353
